EXTraS_Ape_v0.OBS_ID,EXTraS_Ape_v0.XMM_RA,EXTraS_Ape_v0.XMM_DEC,EXTraS_Ape_v0.XMM_EP_8_FLUX,EXTraS_Ape_v0.XMM_EP_8_FLUX_ERR,main_id,ra,dec,otype,main_type,other_types,plx,plx_err,B,V,R,J,H,K,u,g,r,i,z,distance_pc,distance_ly,distance_cm,XLuminosity,VisibleLuminosity
744460101,154.265,-57.8021,4.220530124525316e-15,2.1352300878335574e-15,TYC 8608-276-1,154.2649440039,-57.8016948195,*,Star,NIR|*,1.7216,0.0307,12.63,12.08,,11.116,10.927,10.804,,,,,,580.8550185873606,1894.493494423792,1.792331308085502e+21,1.703779743394975e+29,1.4490912406441944e+34
744460101,154.244,-57.9127,5.365789819980699e-15,4.075230092753313e-15,TYC 8608-799-1,154.2459729166,-57.9133172057,PM*,HighPM*,PM*|*,23.6722,0.0162,12.91,12.05,,,,,,,,,,42.24364444369345,137.78018097177278,1.3035026655739643e+20,1.14569064895633e+27,1.437545752756071e+31
744490501,339.084,-12.6275,4.502620048048257e-15,3.947600015293982e-15,HD 214118,339.0828437268,-12.6281791211,LP?,LongPeriodV*_Candidate,NIR|*|IR|LP?,1.2368,0.0295,10.3,8.75,,4.46,3.377,3.115,,,,,,808.5381630012937,2637.095730918499,2.4948880821474773e+21,3.52190227936816e+29,4.8953186065053846e+36
744500201,65.4976,19.5351,1.2301599626104998e-12,1.1498700110839942e-14,V* T Tau,65.4976332808,19.5351201093,TT*,TTauri*,Em*|UV|Or*|V*|X|smm|HH|Y*O|NIR|IR|*|MIR|**|Rad|TT*,6.8901,0.0377,11.22,10.12,9.8,7.24,6.237,5.325,,10.72,9.7,9.1,,145.1357745170607,473.3690367338645,4.478422054832295e+20,3.1004268692557023e+30,1.366089000272824e+34
744500201,65.4271,19.4688,3.7684099411924513e-14,4.199599940398662e-15,HD  27560,65.4272007791,19.4685464333,*,Star,UV|X|NIR|*,11.428,0.0284,8.78,8.38,,7.544,7.342,7.314,,,,,,87.50437521876093,285.4007700385019,2.700102887644382e+20,3.452459808120436e+28,9.848886977215278e+33
744500201,65.6212,19.3749,2.318099969519493e-14,5.213240033213147e-15,HD 284418,65.6212120764,19.3749244179,*,Star,X|NIR|*,10.7552,0.0148,11.55,11.06,,9.306,8.894,8.783,,,,,,92.97828027372806,303.2542398095805,2.869009948675989e+20,2.3977623343215527e+28,1.2432574434284802e+33
744500201,65.4387,19.4797,6.3774902073459715e-15,2.5716699548952032e-15,UCAC4 548-009295,65.4390255995,19.4795067918,PM*,HighPM*,X|PM*|NIR|*,10.3386,0.128,13.75,12.632,12.384,10.476,9.904,9.769,,13.201,12.158,11.773,,96.72489505348886,315.47404871065714,2.984618400944035e+20,7.138998469245853e+27,3.082630354910573e+32
744500301,65.5965,19.6078,3.403859920298293e-15,2.330809995354576e-15,UCAC4 549-009405,65.5966874917,19.6071833246,*,Star,X|NIR|*,3.6303,0.0149,14.344,13.393,13.285,11.338,10.887,10.739,,13.84,13.042,12.638,,275.45932843015726,898.4271272346637,8.499786739387928e+20,3.0902783685093367e+28,1.0829608159909002e+33
744600101,268.657,-26.2763,5.38573998698738e-15,2.027819957374608e-15,TYC 6849-1825-1,268.6561408159,-26.2765415209,SB*,SB*,SB*|NIR|*,3.0938,0.0181,11.65,11.05,,9.869,9.596,9.268,,,,,,323.2270993600104,1054.2245781886354,9.973746137436164e+20,6.732430309055814e+28,1.2283659184338e+34
744640101,303.904,37.1897,3.583259990808108e-12,2.7786700688308723e-14,RX J2015.6+3711,303.90401575,37.1897266431,CV*,CataclyV*,X|CV*|*|Em*,0.6763,0.0699,,17.8,,,,,,,17.581,16.778,,1478.633742422002,4822.652668933905,4.562586988023067e+21,9.373688119883228e+32,-6.539961922633985e+31
744640101,303.87,37.1833,4.454010077425963e-12,3.91277010520618e-14,QSO J2015+371,303.8697074442,37.1831985381,BLL,BLLac,X|AG?|Bla|G|gam|*|MIR|QSO|Q?|BLL|Rad|Bz?,0.026,0.608,,21.82,21.4,,,,,,,,,38461.53846153846,125444.61538461538,1.1867990692307691e+23,7.883434314961932e+35,9.737315871693022e+32
763590401,20.0579,-72.7495,3.5551699388222694e-13,5.864900172502034e-14,HD   8353,20.0595424623,-72.7492871715,*,Star,X|PM*|NIR|*,9.7786,0.0168,7.81,7.48,7.3,6.801,6.723,6.628,,,,,,102.26412778925408,333.5405886323195,3.155541263575563e+20,4.4485446742781775e+29,2.3599283040871886e+34
763590401,20.5973,-73.147,3.093509877514361e-13,2.924760043529484e-14,CXOU J012223.6-730848,20.5988015962,-73.1468150154,AGN,AGN,AG?|X|AGN|*,0.2593,1.0201,,20.29,19.3,,,,,,,,,3856.536829926726,12578.326263015811,1.1900029232549173e+22,5.505001321468036e+32,5.064034610934114e+31
763610101,54.5282,69.0633,7.267380057116024e-14,2.179690042553636e-14,BD+68   261,54.5278697011,69.063287698,*,Star,NIR|*,7.3537,0.0424,10.4,9.76,,8.66,8.354,8.269,,,,,,135.98596624828318,443.5263880767504,4.196088472469641e+20,1.6079665492350127e+29,6.942236264073415e+33
763610101,54.5421,69.2264,4.201969938585079e-15,2.267469930350083e-15,TYC 4327-12-1,54.5409811774,69.2263101123,*,Star,NIR|*,2.5612,0.0714,12.19,11.57,,10.298,10.081,9.999,,,,,,390.4419803217242,1273.4499453381227,1.2047780649695455e+21,7.6643778804843455e+28,1.1262193106948572e+34
763610101,53.7683,69.1296,7.465550191389746e-15,6.135569974313618e-15,UCAC4 796-009566,53.7697314418,69.1296869117,Y*?,YSO_Candidate,NIR|Y*?|*|MIR,2.1929,0.0123,14.352,13.407,13.295,11.654,11.255,11.134,,13.991,13.165,12.82,,456.0171462446989,1487.32728350586,1.4071218842628485e+21,1.857526928949787e+29,2.424410334869312e+33
763610501,35.6079,47.4888,1.1062899728242481e-12,2.8828000642015794e-14,StKM 1-258,35.607744133,47.4888402703,RS*,RSCVnV*,X|V*|PM*|RS*|NIR|*|EB*,23.745,0.0666,12.67,11.57,,,7.921,,,,,,,42.11412929037692,137.35775952832174,1.2995062455253736e+20,2.347662064227996e+29,2.1450639835326834e+32
763610501,35.8322,47.4558,7.14667989501136e-14,1.9603899937842972e-14,TYC 3298-838-1,35.8312715179,47.4561758362,*,Star,NIR|*,5.4129,0.023,11.87,11.12,,9.985,9.698,9.599,,,,,,184.74385264830315,602.5531600435995,5.7005996415969264e+20,2.9184702898629643e+29,3.6485416788990416e+33
763620101,84.4022,-69.4106,1.7514599999816048e-14,7.991279824827967e-15,OGLE LMC-LPV-75392,84.4006493079,-69.4108083789,LP*,LongPeriodV*,NIR|*|LP*,0.0213,0.0265,,16.337,,13.433,12.579,12.344,,,,,,46948.35680751174,153124.88262910795,1.4486749201877934e+23,4.619042630277076e+33,4.527836290204807e+36
763620101,84.142,-69.1766,1.895859974543855e-14,7.912930124239891e-15,OGLE LMC-ECL-20492,84.141915826,-69.1761475036,EB*,EclBin,NIR|*|MIR|EB*,0.3734,0.1072,,16.649,16.56,15.914,,,,,,,,2678.093197643278,8734.76164970541,8.263732137118372e+21,1.626928940542847e+31,1.806091614395165e+33
763620101,83.9344,-69.4137,8.051530125399112e-15,3.652819844155277e-15,OGLE LMC-LPV-72795,83.9338807241,-69.4123241724,LP*,LongPeriodV*,NIR|*|LP*,0.0038,0.0359,,16.912,16.35,14.203,13.411,13.215,,,,,,263157.8947368421,858305.2631578946,8.120204157894736e+23,6.671479917180204e+34,6.605560672165309e+37
763620101,84.1099,-69.3788,1.2250000123846137e-15,1.4298300490852406e-15,OGLE LMC-LPV-73808,84.1100826631,-69.3796648726,LP*,LongPeriodV*,NIR|*|LP*,0.0466,0.0493,,16.868,,13.919,13.082,12.843,,,,,,21459.22746781116,69990.55793991416,6.621625708154506e+22,6.749556136644243e+31,5.960748167255908e+35
763700301,267.56,-40.4439,3.8249199983784055e-15,3.499939926296532e-15,HD 161950,267.5598720594,-40.4440871474,*,Star,NIR|*,1.0577,0.0289,9.43,9.44,,9.214,9.184,9.154,,,,,,945.4476694714948,3083.634300841448,2.917346676751442e+21,4.090800508561132e+29,4.196235133182125e+35
763720301,82.6776,-4.58393,6.763910178481103e-13,5.6602798823349705e-15,V* V1878 Ori,82.6776447051,-4.5838615732,Or*,OrionV*,Or*|V*|X|SB*|NIR|*,2.4762,0.0185,12.6,11.521,,9.36,8.69,8.567,,,,,,403.84460059769,1317.1633955254017,1.2461342298683466e+21,1.3198888109986928e+31,1.8455356561734247e+34
763720301,82.7528,-4.59943,3.854059879939732e-14,1.6868099985241837e-15,HD  36364,82.7527607332,-4.5992979155,*,Star,NIR|*,3.0175,0.0167,9.95,9.48,,8.577,8.396,8.308,,,,,,331.4001657000828,1080.8815244407622,1.0225940613090306e+21,5.064479930433829e+29,5.149267507332305e+34
763720301,82.6197,-4.67894,3.4098398882026135e-14,1.800109972581866e-15,TYC 4774-406-1,82.6195536783,-4.6787170802,*,Star,NIR|*,5.0386,0.0224,12.34,11.49,,10.436,10.118,10.041,,,,,,198.46782836502203,647.3147302822213,6.124077283372365e+20,1.6070344106702377e+29,2.9103105300639746e+33
763720301,82.8482,-4.61901,4.933879842769322e-14,6.434149935253706e-15,V* V924 Ori,82.8482196705,-4.6185962638,TT*,TTauri*,Or*|V*|NIR|Y*?|*|EB*|TT*,2.951,0.0269,,14.4,,11.95,11.25,11.024,,,,,,338.8681802778719,1105.2389020670958,1.0456379464588274e+21,6.778929287930618e+29,9.884531269338929e+32
763720301,82.9038,-4.71891,1.2492800000594214e-14,1.3111200120659739e-14,HD 294222,82.9039424346,-4.7188875137,*,Star,NIR|*,2.5006,0.0132,11.0,10.47,,9.644,9.348,9.281,,,,,,399.9040230344717,1304.3109653683116,1.2339748780292728e+21,2.3904644404561146e+29,2.961943594062182e+34
763720301,82.5051,-4.69551,4.3988398772847655e-15,3.3053000135887297e-15,HD 294177,82.5055095833,-4.6958755556,*,Star,NIR|*,2.93,0.25,11.15,10.61,,9.741,9.559,9.488,,,,,,341.29692832764505,1113.160409556314,1.0531322798634812e+21,6.130753670131879e+28,1.897409539002696e+34
763720401,82.712,-4.6543,2.147320000847955e-15,1.043459993601691e-15,TYC 4774-317-1,82.7116235213,-4.6547113565,*,Star,NIR|*,4.4104,0.0165,12.4,11.71,,10.949,10.61,10.486,,,,,,226.736803918012,739.5156901868311,6.996366724106656e+20,1.3208447197653476e+28,2.951324398729157e+33
763780601,237.578,8.58043,3.015920033242609e-13,6.807420160339847e-14,SDSS J155018.67+083450.2,237.5778207225,8.5806227555,QSO,QSO,Opt|*|QSO,0.0424,0.2112,18.91,18.86,,18.32,18.236,17.79,19.247,18.473,18.591,18.38,18.154,23584.90566037736,76923.58490566036,7.2775414622641505e+22,2.007238890724112e+34,3.8977629482911503e+34
763780601,238.013,8.84665,3.9193100804732484e-13,1.1107700046211757e-13,ICRF J155203.2+085047,238.0135902695,8.8464833868,BLL,BLLac,AGN|Opt|Bla|BL?|G|gam|NIR|*|MIR|QSO|BLL|Rad|Bz?,0.01,0.1519,18.6,18.15,19.3,15.96,15.24,14.44,18.95,18.415,17.961,17.591,17.329,100000.0,326156.0,3.08567758e+23,4.689435626901635e+35,1.9099268630894032e+36
763790401,184.61,29.813,3.544200002925102e-11,9.149460160860769e-14,NGC  4253,184.610484822,29.8129254265,Sy1,Seyfert1,GiC|X|AG?|AGN|Opt|EmG|GiG|G|gam|*|IR|var|MIR|QSO|Q?|Sy1|Rad,0.0576,0.0928,14.34,13.57,,11.101,10.379,9.839,14.898,13.551,12.934,12.668,12.38,17361.111111111113,56624.30555555556,5.357079131944445e+22,1.2781570175376056e+36,6.931252728059421e+36
763790401,184.707,29.9141,1.384579977796799e-13,1.5728100787905375e-14,SDSS J121849.62+295450.4,184.7067741402,29.914011784,QSO,QSO,X|AGN|Opt|*|QSO,0.2194,0.378,20.19,19.95,,,,,19.901,19.735,19.581,19.744,19.619,4557.88514129444,14865.815861440293,1.4064163992707384e+22,3.4415632426750914e+32,1.851601016478759e+32
763790401,184.728,29.9686,8.711830085453287e-13,5.202489914563069e-14,2MASS J12185468+2958067,184.7278550423,29.9685106906,Sy1,Seyfert1,AGN|X|Opt|Sy2|NIR|*|Sy1,1.6426,1.5504,20.1,21.0,,,,,20.16,19.498,18.614,18.158,17.98,608.790941190795,1985.6081821502487,1.8785325581395343e+21,3.8632846941619446e+31,6.624954731081572e+30
763790401,184.471,29.7182,7.981399693718016e-14,1.0822000407080794e-14,SDSS J121753.12+294304.6,184.4713633625,29.7179702441,QSO,QSO,AGN|X|Opt|*|QSO,0.05,0.2121,18.97,18.8,,,,,18.601,18.435,18.418,18.192,18.223,20000.0,65231.2,6.17135516e+22,3.819882510724303e+33,1.287842378138571e+34
763790501,226.104,10.4942,2.1525199157823586e-12,5.0693099078267384e-14,QSO B1502+1041,226.104082433,10.4942218141,Bla,Blazar,V*|AGN|X|AG?|Opt|Bla|ev|G|gam|NIR|*|MIR|QSO|Q?|Rad|Bz?,0.1234,0.1266,18.97,18.56,18.94,16.162,15.264,14.293,18.882,18.518,18.21,17.852,17.59,8103.727714748785,26430.794165316045,2.5005490923824963e+22,1.6913279000455722e+34,1.2458441066465998e+34
763790501,226.118,10.3155,4.13414989091157e-13,2.6687800800122462e-14,QSO B1502+1030,226.1182271304,10.3157199522,QSO,QSO,AGN|X|Opt|NIR|*|QSO,0.0225,0.1531,18.32,18.07,,16.793,16.185,15.462,17.984,17.875,17.694,17.784,17.833,44444.444444444445,144958.22222222222,1.3714122577777776e+23,9.77084528381218e+34,4.2736402686262745e+35
763790501,226.164,10.4231,4.8841000552723654e-14,1.2339399792747618e-14,ASAS J150440+1025.4,226.1638464271,10.4231343785,EB*,EclBin,X|V*|Opt|NIR|*|EB*|EB?,1.6642,0.0193,,12.88,,12.054,11.741,11.667,14.587,13.324,12.874,12.747,13.127,600.8893161879582,1959.836558105997,1.8541506910227137e+21,2.1100097931411e+30,7.093768425230761e+33
763790501,226.043,10.3943,3.2734801197822905e-14,5.9977699957730786e-15,SDSS J150410.43+102339.6,226.0434677642,10.3943484967,QSO,QSO,Opt|*|QSO,0.0443,0.4842,19.89,19.61,,19.611,19.021,17.65,19.535,19.514,19.229,19.166,19.236,22573.363431151243,73624.37923250564,6.965412144469526e+22,1.995782496080453e+33,2.0932444796506694e+34
763140101,266.207,-29.747,3.001299973522456e-14,1.674079982711546e-14,HD 161084,266.2070012909,-29.746534505,*,Star,X|NIR|*|MIR,2.1284,0.0229,10.18,10.11,10.06,9.568,9.462,9.368,,,,,,469.8364968990791,1532.3999248261605,1.449763944747228e+21,7.927091258884797e+29,4.386353585615894e+34
763160201,237.237,12.803,1.0127499967121922e-13,1.0306099743962512e-14,SDSS J154856.87+124809.6,237.2369549626,12.802689449,QSO,QSO,Opt|*|QSO,0.0823,0.1798,19.27,19.05,,,,,19.231,18.828,18.709,18.641,18.435,12150.668286755772,39630.13365735115,3.74930447144593e+22,1.7890131551134614e+33,2.37265690464928e+33
763160201,237.211,12.7232,1.7511200009565773e-14,8.461239961986017e-15,HD 141458,237.2103462904,12.7236196365,SB*,SB*,UV|V*|SB*|NIR|*,4.3574,0.0549,6.84,6.81,,6.686,6.694,6.698,,,,,,229.49465277459035,748.5105797034929,7.081465047964383e+20,1.1034991536122895e+29,2.729010871448929e+35
763180101,268.626,-29.3992,2.101100055659083e-13,2.6014599342435475e-14,HD 316565,268.6269848125,-29.3985420848,*,Star,V*|X|NIR|*|MIR,5.0021,0.0374,11.18,10.61,,9.466,9.238,9.113,,,,,,199.9160352651886,652.0381439795285,6.168764279002818e+20,1.0047382797612683e+30,6.951481983072039e+33
763180101,268.343,-29.3997,3.638150165245074e-14,1.9822200657141142e-14,OGLE BLG-ECL-160323,268.342077768,-29.400141704,EB*,EclBin,X|*|EB*,1.0783,0.0322,,14.98,,,,,,,13.54,13.08,,927.3856997125104,3024.724102754335,2.861613261615506e+21,3.743797623749375e+30,-7.169607272688832e+31
763180101,268.556,-29.4825,5.04107016817846e-14,2.104720003425105e-14,2MASS J17541313-2928589,268.5547661926,-29.4830351647,LP*,LongPeriodV*,V*|NIR|*|MIR|LP*,0.3999,0.0221,,13.87,,10.713,9.989,9.737,,,,,,2500.6251562890725,8155.938984746187,7.716122980745187e+21,3.7716456914128895e+31,1.4407655337870452e+35
763180201,263.676,-30.2295,1.5085599192358676e-14,4.0623700150316244e-15,HD 159213,263.6760928931,-30.2299419565,*,Star,UV|NIR|*|MIR,1.2351,0.0238,9.43,9.36,,8.865,8.877,8.854,,,,,,809.6510404015869,2640.7254473322,2.498322062990851e+21,1.1832302807587456e+30,3.369896593559613e+35
763180301,266.441,-31.1412,3.1875899624911683e-14,2.818540036713074e-15,ASAS J174546-3108.5,266.4410915317,-31.1409106231,SB*,SB*,V*|X|SB*|*,1.1401,0.0362,12.61,11.02,,,,,,,,,,877.1160424524165,2860.766599421104,2.70649730725375e+21,2.934185139907896e+30,1.173586899826878e+34
763180301,266.388,-30.9823,5.841450234763887e-14,2.313379963124213e-14,HD 161212,266.3886138012,-30.9821897757,*,Star,V*|X|NIR|*|MIR,10.9548,0.0283,9.54,8.86,,7.666,7.395,7.335,,,,,,91.28418592762988,297.7288494541205,2.8167356592543905e+20,5.824018273357962e+28,7.293799849091968e+33
763190201,70.9528,0.157138,1.0847299756555977e-13,9.433150129621072e-15,TYC   83-18-1,70.9527239024,0.1572366519,*,Star,NIR|*,2.2601,0.0256,12.14,11.6,,10.618,10.379,10.352,,,,,,442.4582983053848,1443.1042874209106,1.3652836511658777e+21,2.540839808960748e+30,1.3184058209543583e+34
763210201,170.445,-59.8633,6.400469737544157e-11,2.0682900650405986e-13,HD 306414,170.4450993961,-59.8633251101,HXB,HighMassXBin,X|Psr|gam|NIR|*|s*b|HXB,0.1233,0.0123,10.69,10.23,10.0,8.548,8.34,8.185,,10.77,10.12,9.47,,8110.300081103001,26452.2303325223,2.502577112733171e+22,5.037286464371306e+35,1.1659259850376274e+37
763210201,170.091,-59.843,4.7969698417464623e-14,2.613490004380221e-14,TYC 8629-1370-1,170.0913385599,-59.842698956,*,Star,NIR|*,3.9859,0.0151,11.87,11.42,,10.303,10.191,9.751,,,,,,250.8843673950676,818.2744173210567,7.741482676434431e+20,3.612643813555208e+29,5.210584529350779e+33
763230201,30.6861,49.5552,1.9687100596119985e-14,4.790870018680105e-15,TYC 3288-748-1,30.6860644436,49.5553149424,SB*,SB*,SB*|NIR|*,4.1989,0.0687,12.47,11.8,,10.679,10.321,10.239,,,,,,238.1576127080902,776.7653433041986,7.34877606039677e+20,1.3360467381111535e+29,3.2746517030425134e+33
763230201,30.5351,49.3028,1.4940900553979224e-14,9.09604033397628e-15,UCAC4 697-013596,30.5353515949,49.3022759206,*,Star,NIR|*,0.4753,0.016,13.711,12.633,12.337,10.578,10.017,9.881,,13.173,12.283,11.884,,2103.934357248054,6862.108142225962,6.49206307595203e+21,7.913199239218803e+30,1.369905899260458e+35
763240101,288.095,9.9994,1.8937299916133725e-13,1.0428600189893272e-14,TYC 1045-409-1,288.0937222664,9.9993656748,*,Star,NIR|*,2.7863,0.0859,12.12,11.31,,9.969,9.616,9.462,,,,,,358.89889818038256,1170.5702903492086,1.1074462836019093e+21,2.9185911513973227e+30,1.228910402347135e+34
763240101,287.926,9.95174,1.218410002881351e-13,1.487050025760113e-14,HD 179282,287.9247251582,9.9516890096,SB*,SB*,UV|SB*|NIR|*|MIR,2.123,0.0165,8.96,8.46,,6.859,6.457,6.288,,,,,,471.0315591144606,1536.29769194536,1.4534515214319356e+21,3.234479638348626e+30,3.302088136916742e+35
763240101,287.874,9.96351,9.534579783955931e-15,7.67517983440687e-15,TYC 1045-973-1,287.873109167,9.9644502834,*,Star,NIR|*,1.6063,0.0127,12.38,10.78,,8.456,7.908,7.721,,,,,,622.5487144369047,2030.4799850588304,1.920984610595779e+21,4.421393745343624e+29,9.074000348190152e+34
763300101,214.231,35.4737,9.769459817943889e-14,2.1020799711351023e-14,BD+36  2464,214.2307150112,35.4737214332,*,Star,NIR|*,3.9482,0.0187,10.71,10.21,,9.289,9.027,8.973,,,,,,253.2799756851224,826.0878374955676,7.815403424345272e+20,7.498652301912695e+29,1.5432958286510138e+34
763300101,213.839,35.4287,3.2246500256257957e-14,1.24644997827935e-14,[VV2006] J141521.5+352542,213.8397162241,35.4285281854,QSO,QSO,Opt|*|QSO,0.0296,0.2628,19.5,19.36,,,,,19.114,19.058,19.053,18.842,18.898,33783.78378378378,110187.8378378378,1.0424586418918915e+23,4.403622875219578e+33,1.931975296776994e+34
763300301,234.146,22.6447,2.2604700500739733e-13,2.5833700209956272e-14,SDSS J153634.99+223840.6,234.1458221263,22.6446200128,QSO,QSO,Opt|*|QSO,0.1515,0.2299,19.9,19.52,,,,,19.548,19.368,19.018,19.049,18.953,6600.660066006601,21528.44884488449,2.0367508778877886e+22,1.1783775112707152e+33,7.255754136004243e+32
763300301,234.012,22.301,2.380230005607185e-14,2.1631600251813783e-14,SDSS J153602.99+221802.3,234.0124954977,22.3006347853,QSO,QSO,Opt|*|QSO,0.1467,0.2108,19.49,19.26,,,,,19.217,19.016,18.894,18.674,18.677,6816.63258350375,22232.856169052488,2.1033930334015e+22,1.3233345521784893e+32,8.540773485453285e+32
763300501,263.312,50.3186,4.667340004201959e-15,2.745800023576427e-15,TYC 3517-1055-1,263.3108619262,50.3189714625,*,Star,NIR|*,2.9308,0.0126,11.72,11.24,,10.263,10.114,10.065,,,,,,341.20376688958646,1112.8565579363994,1.0528448137027432e+21,6.501417076494176e+28,1.092822600678812e+34
763460201,119.629,15.5031,5.09540977119971e-13,1.5985600497936577e-14,GJ 3468,119.6290610518,15.504019222,PM*,HighPM*,PM*|Er*|NIR|*|**|LM*,32.0789,0.0398,15.9,14.476,14.12,9.97,9.382,9.099,,15.093,13.813,12.562,,31.173138729819293,101.6730623556294,9.619025527683306e+19,5.924492229387761e+28,3.3913505283742585e+31
763460201,119.994,15.3406,7.206549810026552e-13,5.4694201506158217e-14,ATO J119.9938+15.3409,119.9939102796,15.3409797438,V*,Variable*,V*|Opt|NIR|*|MIR,0.5653,0.0224,15.496,14.426,13.892,12.138,11.563,11.407,,14.914,14.042,13.671,,1768.9722271360338,5769.609057137802,5.458477940916327e+21,2.698238755308128e+32,2.261569800547124e+34
763460201,119.621,15.4532,7.487239994663497e-14,6.633799836086281e-15,TYC 1363-1583-1,119.6210518593,15.4531533644,*,Star,NIR|*,12.1356,0.0209,11.33,10.45,,9.024,8.639,8.515,,,,,,82.40218860212927,268.7596822571607,2.5426658591252185e+20,6.082893342678348e+28,1.4656290582220464e+33
763460201,119.686,15.3575,1.0638500036420572e-14,2.7042299758657908e-15,ASAS J075845+1521.6,119.6859823006,15.3573999793,EB*,EclBin,V*|Opt|NIR|*|EB*|EB?,1.242,0.0214,11.929,11.716,11.778,11.274,11.229,11.205,,11.745,11.745,11.827,,805.1529790660226,2626.054750402576,2.484442495974235e+21,8.25178989926265e+29,1.5942890498487473e+34
763460301,247.587,38.3195,1.2474999603207665e-13,4.5623401059944206e-15,1SWASP J163020.99+381910.3,247.5874956258,38.3195038185,EB*,EclBin,V*|NIR|*|EB*,2.6041,0.0105,,12.712,12.565,11.34,10.949,10.875,,13.02,12.509,12.308,,384.0098306516647,1252.4711032602434,1.1849305249414384e+21,2.201081783022928e+30,2.857808078990891e+33
763460301,247.546,38.4825,2.849230115622818e-14,8.070600225173596e-15,BD+38  2785,247.5452276533,38.4825090596,*,Star,NIR|*,7.1456,0.0117,11.72,11.13,,9.932,9.583,9.499,,,,,,139.94626063591582,456.4431258396776,4.31829038849082e+20,6.676687924793337e+28,2.157135310632337e+33
763460301,247.406,38.5027,1.737790006296411e-13,5.769709932263238e-14,[VV2006] J162937.4+383009,247.405809921,38.5026611044,Sy1,Seyfert1,Opt|*|QSO|Sy1,0.1634,0.1436,19.02,18.82,,,,,19.07,18.586,18.531,18.419,18.439,6119.951040391677,19960.58751529988,1.8884195716034275e+22,7.787609119221846e+32,7.448188314640415e+32
763460301,247.623,38.3474,8.661790258841524e-15,3.0575600289340287e-15,HD 149026,247.6234107382,38.3473080502,PM*,HighPM*,PM*|NIR|*,13.1203,0.0162,8.75,8.14,,7.118,6.899,6.819,,,,,,76.21776941076043,248.5888279993597,2.351834622683933e+20,6.020479562533866e+27,9.475737325180996e+33
